source_platform,source_platform_url,data.id,data.desc,data.createTime,data.stats.collectCount,data.stats.commentCount,data.stats.diggCount,data.stats.playCount,data.stats.shareCount,data.author.nickname,data.author.id,data.duetDisplay,data.duetEnabled,data.author.uniqueId,video_url,sentiment_rulebased
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7540942893935037718,"🚨 B wie Betriebsnachfolge: „Erben? Nur wenn du vorher verkaufst.“ 🤯 Das ist die Realität der JUSO-Initiative: ❌ 50 % Steuern auf Nachfolge ❌ Familienunternehmen in Gefahr ❌ Arbeitsplätze auf dem Spiel 👉 Wenn die Nachfolge scheitert, verliert nicht nur die Familie – sondern die ganze Region. #betriebsnachfolge #familienunternemen #kmu #NeinZurJUSOInitiative #FDP.DieLiberalen #jusoinitiative #abstimmungenschweiz #fdpwecker #wirtschaftverstehen",2025-08-21 07:49:55,1,0,4,395,0,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7540942893935037718,-0.8
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7539927073339477270,"✏️📖 Back to School! Good vibes zum Start ins neue Schuljahr. 💙 👉 Grundkompetenzen = Superkräfte der Schülerinnen und Schüler💪 👉 Weniger Stress, mehr Vereinbarkeit für Eltern🏃‍♀️ 👉 Weniger Bürokratie, mehr Zeit fürs Unterrichten für Lehrpersonen 👩‍🏫 Bildung ist wie WiFi: Wenn sie stark ist,  bleibt unsere Gesellschaft verbunden. 😉✨",2025-08-18 14:07:57,0,0,23,477,0,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7539927073339477270,0.01
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7538416307742543126,"💸 A wie Abwanderung: Wenn du 50% deines Erbes abgeben müsstest – würdest du bleiben? Die JUSO-Initiative klingt sozial – aber sie gefährdet Jobs, Investitionen und Steuereinnahmen. Wenn Unternehmer:innen und Vermögende gehen, zahlen am Ende wir die Rechnung. 👉 Was würdest du tun? Auswandern oder bleiben? Schreib’s in die Kommentare! #JUSOInitiative #Erbschaftssteuer #FDP #Abwanderung #Steuern #Politik #Liberalismus #Schweiz",2025-08-14 12:25:26,1,0,4,372,0,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7538416307742543126,-0.7
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7537608362381364502,"US-Strafzölle⚠️: @elisaidastrebel erklärt, was jetzt zählt ⚖️ – und welche Fehler wir uns nicht leisten dürfen 🚫. #politics #Zölle #tarrifs #Schweiz #US",2025-08-12 08:10:15,1,4,14,463,0,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7537608362381364502,0.34
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7535374039720693014,"📘 Das Erbschaftssteuer-ABC ist da! Komplizierte Initiative? Nicht mit uns. Wir erklären von A wie Abwanderung bis Z wie Zukunftssteuer –   📌verständlich, kompakt und jede Woche ein neuer Begriff. Denn 50 % Erbschaftssteuer betrifft nicht „die anderen“ – sondern Familien, Jobs und unsere Zukunft. 🎥 Politik, die man versteht. Fakten mit Haltung. Und manchmal auch mit einem Augenzwinkern. 😉 ❓ Welcher Begriff interessiert dich besonders und sollte unbedingt in einem der nächsten Videos erklärt werden? 💬 Schreib’s in die Kommentare! #ErbschaftssteuerABC #JUSOInitiative #Abstimmung2025 #PolitikErklärt #FDP #Klartext",2025-08-06 07:39:53,2,3,4,448,2,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7535374039720693014,0.84
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7523152790345026838,"""Mir liegt am Herzen, dass die Vorsorge auch mit Teilzeitpensen abgesichert ist"". ⏰Für alle, die den Wecker stellen. Ob im Job, in der Familie oder im Ehrenamt – Ihr haltet den Laden am Laufen. Danke Euch. Für Euch machen wir Politik. 💙 #fdpwecker",2025-07-05 07:00:00,3,2,13,468,1,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7523152790345026838,0.29
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7517655290297240854,"«Wie soll man einen WK durchführen, wenn es nicht mal einen Koch hat?». Bis 2030 fehlen der Schweizer Armee schätzungsweise bis zu 30'000 Personen. Dies in einer Zeit, in der in Europa wieder Krieg herrscht und unsere Nachbarstaaten massiv aufrüsten. Bundesrat und Parlament müssen Massnahmen ergreifen, um die in der Verfassung verankerte Wehrpflicht zu stärken. 🪖🫡 📺 Link zum gesamten Beitrag: https://bit.ly/10vor10_Gewissensprüefung",2025-06-19 13:42:05,14,19,112,4485,5,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7517655290297240854,-1.0
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7517297385979120898,"🔍 Was tun in einer Welt steigender Unsicherheit, Protektionismus und geopolitischer Spannungen? 📈 Was es braucht: Offene Märkte, weniger Bürokratie und gute Rahmenbedingungen. 📉 Was es nicht braucht: Populistische Reflexe wie Gegenzölle, die unsere Wirtschaft in anspruchsvollen Zeiten zusätzlich belasten.",2025-06-18 14:33:13,1,1,32,1113,0,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7517297385979120898,-0.27
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7514231380998589719,"""Mir liegt es am Herzen, dass man auch mit einer Berufslehre in der Schweiz ein gutes Leben führen kann."" ⏰Für alle, die den Wecker stellen. Ob im Job, in der Familie oder im Ehrenamt – Ihr haltet den Laden am Laufen. Danke Euch. Für Euch machen wir Politik. 💙 #fdpwecker",2025-06-10 08:15:35,1,2,21,1038,5,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7514231380998589719,0.57
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7504317719962045718,"⏰Für alle, die den Wecker stellen. Ob im Job, in der Familie oder im Ehrenamt – Ihr haltet den Laden am Laufen. Danke Euch. Für Euch machen wir Politik. 💙 #fdpwecker",2025-05-19 05:30:00,2,1,41,1095,1,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7504317719962045718,0.19
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7501708773342383382,Der Nationalrat hat heute einen wichtigen Kompromiss geschafft: Künftig soll das Zweiteinkommen – oft das der Frau – nicht mehr steuerlich bestraft werden. 💍🧑‍🤝‍🧑 Gemeinsam mit der FDP setzt sich die grosse Kammer für faire Steuern und echte Gleichberechtigung ein.  Sollen Frauen gleiche Rechte erhalten – auch bei den Steuern? Jetzt sind alle fortschrittlichen Kräfte im Ständerat gefragt!   #Individualbesteuerung #IndirekterGegenvorschlag,2025-05-07 14:21:26,2,3,42,1239,0,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7501708773342383382,0.26
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7501281652581174550,"Es ist nicht akzeptabel, dass Personen ohne Asylanspruch gezielt in die Schweiz reisen, um das Gesundheitswesen auszunützen. 🏥 Gut, dass der Nationalrat das Problem erkennt und einem FDP-Vorstoss zustimmt, der diesen Missbrauch stoppt. 🛑",2025-05-06 15:00:00,0,0,32,1123,1,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7501281652581174550,-0.01
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7493163398373477634,"""Stellen Sie sich vor, es wäre Cédric Wermuth am Telefon gewesen!"" 📞 Schau dir hier den ganzen Beitrag in der Arena an: https://bit.ly/WermuthTelefon 📺",2025-04-14 13:41:01,7,4,69,1325,0,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7493163398373477634,0.0
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7492064080107228438,Dank der FDP kehrt Ruhe im Chaos rund um die internationalen Adoptionen ein🎉👏 Erfahre auf unserer Website mehr zum Thema (https://www.fdp.ch/willkommen) @sgianini76,2025-04-11 14:35:06,0,0,23,635,0,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7492064080107228438,0.15
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7492060455553273110,"Grâce au PLR, le calme revient dans le chaos autour les adoptions internationales 🎉🙌 Visite notre site web pour en savoir plus (https://www.plr.ch/accueil)",2025-04-11 14:21:02,4,0,21,1310,2,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7492060455553273110,-0.35
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7490917739272457494,🎙️Nationalrat Heinz Theiler warnt vor den Gefahren der Juso-Enteignungsinitiative: ❌Extreme Steuerlast für Unternehmen ❌Teilweise oder vollständige Zerschlagung von KMU ❌Verlust von tausende Arbeitsplätzen #FDP#FDPDieLiberalen#schweiz#politik,2025-04-08 12:26:44,2,2,38,1257,0,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7490917739272457494,-1.0
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7486524838912232726,"Nationalrätin Kristiane Vietze über die Gefahren der Juso-Enteignungsinitiative: ❌ Abwanderung der grössten Steuerzahler ins Ausland ❌ Steuerausfälle, die vom Mittelstand und KMU getragen werden müssen ❌ Gefährdung des Unternehmertums und Verlust von Arbeitsplätzen #FDP #FDPDieLiberalen #schweiz #politik",2025-03-27 16:20:01,9,21,113,2683,2,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7486524838912232726,-1.0
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7484188099094809879,"Wenn unsere Armee nicht einmal richtig ausgerüstet ist, ist klar: Wir müssen handeln. Für die FDP Schweiz steht fest: Die Verteidigungsfähigkeit der Armee und ihre Strukturen müssen dringend gestärkt werden, damit unser Land geschützt bleibt. Was sagt ihr dazu? Schreibt es in die Kommentare! #FDP #FDPDieLiberalen #Sicherheit #Armee #Schweiz #Bund #Politik #Verteidigung #Realismus #SwissPolitics",2025-03-23 15:30:00,13,27,122,3451,3,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7484188099094809879,0.25
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7484186160751725846,"Wer nur auf Sozialausgaben setzt und die Sicherheitspolitik ignoriert, handelt blauäugig. Für uns bei der FDP Schweiz steht fest: Der Staat muss seine Kernaufgaben erfüllen – dazu gehört auch eine robuste Verteidigung. In diesem Ausschnitt seht ihr, warum wir dringend ein „Fitnessprogramm“ für den Bund brauchen, damit unsere Verwaltung und Armee effizient funktionieren. Wie steht ihr dazu? Diskutiert mit uns in den Kommentaren! #FDP #FDPDieLiberalen #SicherheitVorIllusionen #Schweiz #Bund #Politik #Effizienz #Realismus #ZukunftGestalten #SwissPolitics",2025-03-21 16:30:00,8,22,146,5934,6,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7484186160751725846,0.31
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7481659517319548182,Wie läuft die Frühjahrssession? FDP-Fraktionschef Damien Cottier zieht eine Zwischenbilanz. #FDP #Politik #Bundeshaus,2025-03-14 13:40:06,2,3,45,1215,0,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7481659517319548182,0.0
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7481214603381312790,"Null Toleranz für kriminelle Asylbewerber! Wer unsere Gesetze bricht, verwirkt sein Recht auf Schutz und muss unser Land verlassen. #Sicherheit #Asyl #FDP",2025-03-13 08:53:40,5,12,102,1091,2,FDP Schweiz,7166931565070173190,0,True,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7481214603381312790,-1.0
tiktok.com,https://www.tiktok.com/@fdp_schweiz,7480155647988829462,NEIN zum Verbot internationaler Adoptionen! #chancenschaffen #gegen #verbote,2025-03-10 12:24:23,7,8,65,1478,0,FDP Schweiz,7166931565070173190,0,,fdp_schweiz,https://www.tiktok.com/@fdp_schweiz/video/7480155647988829462,0.31
