source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,sentiment_rulebased
instagram.com,https://www.instagram.com/juso_schweiz/,3656892576905386110_46564761026,"Der Ständerat hat sich heute wenig überraschend gegen die #InitiativeFürEineZukunft ausgesprochen und buckelt dadurch einmal mehr vor den Ultrareichsten dieses Landes. Es ist ein Schlag ins Gesicht für alle, die für eine lebenswerte Zukunft kämpfen. Dieser Entscheid richtet sich gegen die Grundinteressen der absolut überwiegenden normalen Bevölkerung und bauchpinselt die Martullo Blochers, Bertarellis, Oeris und wie sie noch so alle heissen. Während ihnen ihr Milliardenvermögen durch Geburtszufall mittels Erbe in den Schoss fällt, erben wir vor allem die von ihnen befeuerten Krisen – Hitzewellen, schmelzende Gletscher, Vertreibung, Armut, im schlimmsten Fall Tod. Unsere Forderung nach einer 50%-Steuer auf Megaerbschaften ab 50 Millionen für sozial gerechten Klimaschutz bleibt laut und kämpferisch und die einzige Antwort auf ihre kaputte Klimapolitik.  Aufgeben ist keine Option, wir haben eine Zukunft zu gewinnen! #StänderatEntscheidet #Klimakrise #DemokratieVerteidigen",2025-06-17 10:19:48+00:00,1,449,8,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3656163642739809905_2944886569,"8 Wochen Ferien in der Berufslehre!  Im Moment haben Berufslernende nur 5 Wochen Ferien im Jahr - im Vergleich zu den Gymnasiast*innen im gleichen Alter ist das nichts.  Berufslernende leisten in jungen Jahren harte Arbeit und immer mehr Lernende sind psychisch am Anschlag, was eine heute erschienene Studie zeigt. Junge Menschen brauchen genügend Zeit für Erholung, unterzeichne darum jetzt den offenen Brief an den Bundesrat (Link in Bio) und fordere 8 Wochen Ferien in der Berufslehre, das ist das Mindeste!",2025-06-17 04:23:48+00:00,1,337,21,0.04
instagram.com,https://www.instagram.com/juso_schweiz/,3654966499962279846_2944886569,"Danke euch allen für diesen feministischen Streiktag!💜 Wir kämpfen weiter, bis alle frei sind!",2025-06-14 18:33:02+00:00,8,1025,9,-0.69
instagram.com,https://www.instagram.com/juso_schweiz/,3654700775738114451_2944886569,IMMERNO HÄSSIG💜  Heraus zum 14. Juni!,2025-06-14 10:13:02+00:00,1,449,1,0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3654665623594930206_2944886569,"Ausgerechnet heute, am 14. Juni, feiert Donald Trump seinen 79. Geburtstag.  Trump steht für eine rassistische, autoritäre und misogyne Politik und treibt in den vergangenen Monaten gesellschaftliche Rückschritte massgeblich voran.  Marginalisierte Personen erleben in den USA zunehmend Gewalt - bereits jetzt kostet seine Politik Leben! Was wir in den USA erleben, ist beginnender Faschismus. Jegliche Form von Widerstand ist jetzt dringend notwendig. Deshalb gehen wir heute auf die Strassen unter dem Motto: Kampf dem Faschismus in jedem Land! Heraus zum 14. Juni!",2025-06-14 08:35:15+00:00,8,843,5,-0.58
instagram.com,https://www.instagram.com/juso_schweiz/,3654055454079760011_2944886569,"Das Parlament diskutiert gerade über eine Rekordzahl von menschenfeindlichen und rassistischen Vorstössen. Die rechts-bürgerliche Mehrheit will die Rechte von Asylsuchenden krass einschränken: Sie fordern unter anderem schnellere Abschiebungen, geschlossene und menschenunwürdige Unterkünfte unter anderem strikte Überwachungen.  Gegen das müssen wir uns wehren. Wir dürfen nicht zulassen, dass weiterhin weggeschaut wird. Asyl ist ein Menschenrecht. Das ist nicht verhandelbar.",2025-06-13 12:24:06+00:00,2,310,15,-0.69
instagram.com,https://www.instagram.com/juso_schweiz/,3654049122513019230_2944886569,"Israel schottet Gaza von jeder Hilfe ab!  Am 12. Juni wurde das letzte Glasfaserkabel nach Gaza stark beschädigt. Die Folge: Kein Internet, und fast kein Mobilfunknetz. Das ist katastrophal für die Menschen in Gaza, die von ihrem Umfeld abgeschnitten sind und keine Möglichkeit mehr haben, sich online zu verbünden und zu helfen. Die Koordination für Organisationen für humanitäre Hilfe wird massiv erschwert. Die UNRWA berichtet, Kontakt zu ihren Teams in Gaza verloren zu haben.",2025-06-13 12:10:23+00:00,8,759,2,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3654001388984487745_2944886569,Heraus zum feministischen Streik! 💜,2025-06-13 10:35:18+00:00,2,213,7,-0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3653998636464142749_2944886569,Heraus zum feministischen Streik! 💜,2025-06-12 15:30:24+00:00,2,195,7,-0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3652702881329910269_2944886569,Heraus zum feministischen Streik! 💜,2025-06-11 15:35:27+00:00,2,321,8,-0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3652537345631429892_49359810892,"🚨 Heute hat der Ständerat der Lockerung des Kriegsmaterialgesetzes zugestimmt. Die Gesetzesänderung würde es ermöglichen, die gesetzlichen Kriterien zu umgehen und somit Waffen in Länder zu exportieren, die in bewaffnete Konflikte verwickelt sind oder die Menschenrechte verletzen. Das kommt einer Aushöhlung der Errungenschaften der Korrekturinitiative gleich. Wenn der Nationalrat diese Entscheidung nicht korrigiert, werden wir das Referendum ergreifen! Unterstützt du uns? Alle Infos findest du in unserer bio!",2025-06-11 10:06:45+00:00,8,438,3,-0.36
instagram.com,https://www.instagram.com/juso_schweiz/,3652428345065856164_2944886569,Am 14. Juni ist der feministische Streik! Es wird an vielen Ort in der Schweiz demonstriert. Hier ist eine Liste von allen Demonstrationen die am 14. Juni stattfinden.  Es wird an vielen Orten über den ganzen Tag Programm geben. Schaut doch noch auf der Website vom Streik vorbei: www.14juni.ch Alle heraus auf die Strassen!,2025-06-11 06:30:02+00:00,8,635,0,-0.01
instagram.com,https://www.instagram.com/juso_schweiz/,3651993204010922944_2944886569,"In diesem Moment diskutiert der Nationalrat etliche rassistische und migrationsfeindliche Vorstösse, die von SVP bis Mitte-Politiker*innen eingereicht wurden. In solchen Momenten müssen wir dem Parlament genau auf die Finger schauen, immer häufiger werden solche Vorstösse nämlich mehrheitsfähig. Es handelt sich um Angriffe auf Menschen- und Völkerrechte, alleine heute sind zwei Vorstösse zum Austritt aus der Europäischen Menschenrechtskonvention auf dem Programm.  Wir müssen uns jetzt konsequent für den Schutz von Menschen auf der Flucht einsetzen und die rechts-bürgerlichen Angriffe mit Bestimmtheit abwehren. #refugeesarewelcomehere #noborders",2025-06-10 16:05:38+00:00,1,250,1,-0.51
instagram.com,https://www.instagram.com/juso_schweiz/,3651901531252561000_2944886569,Heraus zum feministischen Streik!💜,2025-06-10 13:03:52+00:00,2,291,4,-0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3651005356759700098_2944886569,"FREE THE FREEDOM FLOTILLA! Die Aktivist*innen der @gazafreedomflotilla wurden heute Nacht von der israelischen Regierung gekidnapped. Wir fordern ihre sofortige Freilassung und eine sichere Weiterfahrt des Schiffs 'Madleen', die Regierungen der Aktivist*innen müssen dafür ihre Bürger*innen schützen! Wir fordern @francediplo @auswaertigesamt @minbz @exteriores.maec @tcdisisleri @swedishmfa @itamaratygovbr zum Handeln auf! Der Genozid an den Palästinenser*innen muss enden, die internationale Gemeinschaft muss eingreifen.  #freedomflotilla #madleen #alleyesongaza",2025-06-09 07:22:57+00:00,8,1431,45,-0.2
instagram.com,https://www.instagram.com/juso_schweiz/,3650557377133294716_2944886569,"Der Präsident des Schweizer Arbeitgeberverband findet, dass Löhne nicht zum leben reichen müssen. Währenddessen hat sich das Vermögen der 300 reichsten Familien in der Schweiz in knapp 20 Jahren auf 833 Milliarden verdoppelt. 60% des Vermögens von Superreichen stammt aus Erbschaften, es handelt sich um leistungsbefreites Geld. Der Ständerat soll sich also am 17. Juni lieber für die Besteuerung von Mega-Erbschaften aussprechen und die @initiative_fuer_eine_zukunft annehmen, statt sich die klassistischen Aussagen von Roland zu Gemüte führen. Erst wenn wir die Superreichen stoppen, wird es Gerechtigkeit geben.",2025-06-08 16:32:54+00:00,1,1137,11,0.16
instagram.com,https://www.instagram.com/juso_schweiz/,3650382170225502040_2944886569,"In Kalifornien hat die ICE eine neue Welle willkürlicher und illegaler Verhaftungen begonnen. Die Trump-Regierung verhärtet ihre rassistische Politik und die USA versinken im Faschismus.  Wir müssen jetzt kämpfen: Gegen Abschiebungen, die Militarisierung der Polizei und den Aufstieg des Faschismus in den USA und Europa!",2025-06-08 10:44:47+00:00,8,626,1,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3649058489185162792_2944886569,Link in Bio Unterzeichne jetzt den offenen Brief an den Ständerat!,2025-06-06 14:55:33+00:00,2,255,6,0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3648928930174773494_2944886569,"STÄNDERAT ZUM HANDELN BRINGEN Am 17. Juni diskutiert und entscheidet der Ständerat über die Initiative für eine Zukunft. Während die Superreichen mit Privatjets, Superyachten und Milliardeninvestitionen die Umwelt anzünden, zahlen wir den Preis: Hitzewellen, Gletschersturz, Überschwemmungen und zerstörte Lebensgrundlagen.  Die Superreichen kaufen sich Einfluss auf Gesetze und Wahlen – Unsere Demokratie wird stetig ausgehöhlt und wird je länger je mehr zur Farce. Sie haben ihre Lobbies oder sie sitzen gleich selbst im Parlament. Die bisherige „Klimapolitik“ ist gescheitert – es braucht endlich mutige Massnahmen! Wir fordern, dass Megaerbschaften über 50 Mio. zu 50 % besteuert werden. Das Geld muss in sozial gerechte Klimaschutzmassnahmen gesteckt werden: bezahlbare Energie, sichere Jobs und eine lebenswerte Zukunft für alle. 👉 Unterstütze jetzt den offenen Brief und unterschreibe, um den Druck auf den Ständerat zu erhöhen! Link in Bio. #InitiativeFürEineZukunft #UnterschreibeJetzt #Klimagerechtigkeit",2025-06-06 10:38:06+00:00,8,238,3,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3648395434008090053_2944886569,Bestell jetzt dein feministisches Bandana und deine feministischen Sticker!💜,2025-06-05 16:57:30+00:00,8,395,2,0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3648353835194693894_2944886569,"Feminismus heisst Widerstand! 🔥 Wir müssen uns wehren! Gegen Patriarchat, Rassismus und Kapitalismus. Nur wenn wir alle Formen der Ausbeutung und Unterdrückung gemeinsam bekämpfen, werden wir wirklich frei sein.  Heraus zum feministischen Streik!💜",2025-06-05 15:34:51+00:00,8,450,1,-0.01
instagram.com,https://www.instagram.com/juso_schweiz/,3648206712623837061_2944886569,"KICK THE PATRIARCHY  Im Juli wird die Schweiz erstmals Gastgeberin der Frauenfussball-EM sein. Während die Männer-EM 2008 auf eine Unterstützung von 82 Millionen zählen konnte, bekommt die Frauen-EM gerade mal 15 Millionen.  Doch mit dem hört es nicht auf: Der Zugang und die Teilhabe von Frauen im Schweizer Fussball ist strukturell stark benachteiligt. Besonders aber erleben TINA-Personen Ausgrenzung – vor allem durch binäre Geschlechtertrennungen und transfeindliche Haltungen.  Es ist klar, es muss sich etwas ändern, deshalb haben wir eine Petition lanciert.  Unterzeichne jetzt die Petition und teile sie in deinem Umfeld (Link in Bio) Ausserdem kannst du mit unserem Sticker helfen, die Petition noch weiter zu verbreiten (jetzt auf unserem Shop erhältlich!)",2025-06-05 10:42:34+00:00,8,595,9,0.3
instagram.com,https://www.instagram.com/juso_schweiz/,3647520508619353382_2944886569,Vereint und verbündet euch gegen Queerfeindlichkeit - Werde JUSO Mitglied und komm an die Pride in deiner Region!,2025-06-04 11:59:11+00:00,8,589,3,0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3647027190529744919_2944886569,"Die Häuser denen, die drin wohnen! Das Parlament hat eine neue Gesetzesänderung beschlossen, welche Hauseigentümer*innen neue Möglichkeiten gibt, gegen Hausbesetzungen vorzugehen. Statt sich um die Wohnungsnot zu kümmern, sorgt sich das bürgerliche Parlament lieber um die Interessen der Hauseigentümer*innen.  Es braucht eine soziale Wohnpolitik, anstatt repressive Massnahmen.",2025-06-03 19:39:04+00:00,8,316,11,0.55
instagram.com,https://www.instagram.com/juso_schweiz/,3645571905998876770_2944886569,"Rassismus ist in unserer Gesellschaft tief verankert und macht vor dem Gesundheitswesen nicht Halt. Davon betroffen sind rassifizierte Patient*innen, genauso wie Arbeiter*innen im Gesundheitswesen. Offen rassistische Äusserungen oder Handlungen von anderen Patient*innen oder Mitarbeiter*innen sind nur ein Teil des Problems. Rassismus hat gleichzeitig grossen Einfluss auf die Gesundheit und die Behandlung von rassifizierten Menschen. Wir fordern deshalb: Einen grundlegenden antirassistischen Wandel im Gesundheitswesen! Quellen: https://www.amnesty.ch/de/ueber-amnesty/publikationen/magazin-amnesty/2023-3/rassismus-im-weissen-kittel  https://ww.humanrights.ch/de/fachstellen/fachstelle-diskriminierung-rassismus/rassismus-gesundheitswesen  https://shs.cairn.info/revue-geneses-2025-1-page-14?lang=fr  https://www.amnesty.ch/de/ueber-amnesty/publikationen/magazin-amnesty/2024-4/diagnose-unsichtbar https://www.ekr.admin.ch/d868.html",2025-06-01 19:27:41+00:00,8,497,13,-0.37
instagram.com,https://www.instagram.com/juso_schweiz/,3644791903689473490_19358366522,"Die JUSO drückt ihre Solidarität mit den evakuierten Bewohner*innen aus, die ihre Wohnungen und noch viel mehr verloren haben.",2025-05-31 17:37:57+00:00,8,953,7,-0.39
instagram.com,https://www.instagram.com/juso_schweiz/,3643306738987937136_2944886569,NEUE STICKER IM SHOP!  Bestellink in der Bio.,2025-05-29 16:27:12+00:00,8,456,0,0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3641685922005173352_2944886569,Der Bundesrat macht sich am Genozid an der palästinensischen Bevölkerung mitschuldig!  Den vollständigen Text der Medienmitteilung findest du auf der Homepage.,2025-05-27 10:46:56+00:00,8,929,23,0.01
instagram.com,https://www.instagram.com/juso_schweiz/,3641621501254686531_2944886569,"Unser legendäres Sommerlager wird dieses Jahr stattfinden, vom 29. Juli bis zum 3. August! Über 100 JUSO-Mitglieder werden fünf Tage gemeinsam in den Bergen verbringen. Jeden Morgen wird die Workshop-Reihe „Warum sind wir Sozialist*innen?“ stattfinden und am Nachmittag werden spannende Workshops zu verschiedenen Themen, wie z.B. Die Initiative für eine Zukunft (IfeZ), abgehalten. Melde dich jetzt an! (Link in der Bio). Achtung, Anmeldeschluss ist der 15. Juni! Wir freuen uns schon jetzt auf ein unglaubliches Camp - mit vielen tollen Leuten!!! Wenn du Fragen hast, schreib uns eine DM oder eine E-Mail an info@juso.ch",2025-05-27 10:34:51+00:00,1,223,0,1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3639447860978910018_2944886569,"Falls dich das Thema mehr interessiert, findest du auf unserer Homepage das Positionspapier “Für Respekt und Therapieplätze – gegen Stigmatisierung und Abbau”",2025-05-24 08:40:16+00:00,8,439,9,0.01
instagram.com,https://www.instagram.com/juso_schweiz/,3638897361396247142_2944886569,In Gedenken an Aboubakar Cissé,2025-05-23 14:26:33+00:00,8,307,11,0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3638207521147838253_2944886569,"Unsere Generation verliert den Halt. Und nein, das ist kein Gefühl – das ist FAKT! Eine neue internationale Studie bestätigt, was wir längst spüren: Unsere mentale Gesundheit ist AM LIMIT. Seit 2015 explodiert die Zahl der Betroffenheit von psychischen Leiden bei jungen Menschen weltweit. Warum? Weil wir im Dauer-Krisenmodus leben: 👉Klimakatastrophe, die unsere Zukunft bedroht (84% der Jugendlichen haben zurecht Angst) 👉Soziale Ungleichheit, die sich verschärft Während sich die Krisen türmen, werden wir im Stich gelassen. Die Antwort der Reichen und Mächtigen? Statt Unterstützung servieren sie uns Leistungs- und Konkurrenzdruck. Statt Sicherheit gibts prekäre Jobs. Das ist keine Nachlässigkeit, das ist politische VERWEIGERUNG! Sie zünden zurzeit munter unser aller Zukunft an. Wir sagen klar: Das ist kein Fehler im Sytsem. Das System ist der Fehler. Achtsamkeitskurse reichen nicht! Wenn wir die Ängste dieser Generation auffangen und auflösen wollen, müssen wir das Problem an der Wurzel bekämpfen. Wir brauchen: 👉Richtigen Klimaschutz – SOFORT! 👉Rückverteilung vom Vermögen der Reichsten! 👉Echte politische Mitsprache für UNS! Die Initiative für eine Zukunft ist eine solidarische, mutige und ernsthafte Antwort auf diese fatalen Zustände. Wir fordern, was längst überfällig ist: Klimagerechtigkeit, Investitionen in unsere Sicherheit und eine echte Stimme für die, die diese Zukunft gestalten (und ertragen) müssen. 👉 Alle Infos & wie du mitmachen kannst: Link in Bio",2025-05-22 15:35:58+00:00,8,376,4,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3638125949222070678_2944886569,"Setzen wir ein Zeichen für Menschlichkeit! Kommt an die Kundgebung in Schwyz! Wo: Hofmattplatz, Schwyz (bei Bushaltestelle Schwyz Zentrum) Wann: Samstag, 14:00 Uhr Die Kundgebung ist bewilligt.",2025-05-22 12:54:57+00:00,2,195,15,0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3637516608204777300_2944886569,"Gegen Incel-Ideologie, Andrew Tate und toxische Männlichkeit!  Immer mehr junge Männer folgen ultrakonservativen, antifeministischen Influencern, wie Andrew Tate. Solche Influencer verbreiten toxische Männlichkeitsideale, die nicht nur gewaltverherrlichend, sondern auch zutiefst frauenverachtend und queerfeindlich sind. Es braucht klare Kante gegen Tate, und deshalb systemischen Wandel und politische Massnahmen! Täter*innenarbeit und Beratungsstellen für gewaltausübende Männer müssen ausgebaut werden, es braucht Präventions- und Aufklärungsarbeit und mehr Therapieangebote! (FINTA*-Personen steht für Frauen, inter, non-binäre, trans und agender Personen.)",2025-05-21 16:43:15+00:00,8,1229,18,0.01
instagram.com,https://www.instagram.com/juso_schweiz/,3636685341805227627_2944886569,"SOLIDARITÄT MIT DER PALÄSTINADEMO IN BASEL Am Samstagabend haben rund 1000 Menschen gegen die ESC-Teilnahme Israels demonstriert und dabei starke Polizeirepression erfahren. Die Polizei tritt Grundrechte mit Füssen, ein demokratieunwürdiges Verhalten. Wir solidarisieren uns mit den Menschen, die ein starkes Zeichen gegen den Völkermord gesetzt haben und fordern eine Aufarbeitung der polizeilichen Vorkommnisse durch eine unabhängige Stelle.",2025-05-20 13:23:24+00:00,8,859,34,0.11
instagram.com,https://www.instagram.com/juso_schweiz/,3635778351801114158_2944886569,NEUE GESCHÄFTSLEITUNG JUSO SCHWEIZ An der Delegiertenversammlung in Sierre gab es auch Wechsel in der Geschäftsleitung: Elena Kasper aus Baselland wurde verabschiedet. Danke für deine grossartige Arbeit!  Sophie Wang aus Neuchâtel und Léonie Schubiger aus St. Gallen wurden neu gewählt. Gratulation zur Wahl und willkommen in der Geschäftsleitung! Fotos @dario.bellwald,2025-05-19 07:12:39+00:00,8,629,5,0.63
instagram.com,https://www.instagram.com/juso_schweiz/,3635202103857141644_2944886569,"ANTIRASSISMUS IST PFLICHT! Gestern haben wir an unserer Delegiertenversammlung ein starkes Zeichen gegen Rassismus gesetzt. Wir haben uns entschieden, den ESC zu boykottieren, weil Israel trotz laufendem Genozid nicht ausgeschlossen wurde. Wir haben den Aufstieg der neuen Rechten in Frankreich, Protugal, den USA, Deutschland und der Schweiz diskutiert, uns gegen die rassisitsche 10-Millionen-Schweiz-Initiative der SVP positioniert und klar gezeigt: Menschen- und Völkerrecht sind nicht verhandelbar. Wir haben eine Schweigeminute für Lorenz A., Aboubakar Cissé und alle Mordopfer von rassistischer Gewalt abgehalten. Für uns ist klar: Wir müssen uns jetzt der extremen Rechten entgegenstellen, Menschenrechte mit aller Kraft verteidigen und die weisse Vorherrschaft endlich stürzen.",2025-05-18 12:04:43+00:00,1,421,0,-1.0
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3634327822873760108_2944886569,"Heute ist IDAHOBIT. Der internationale Tag gegen Homo-, Bi-, Inter- und Transfeindlichkeit. Auch heute werden Menschen aufgrund ihrer sexuellen Orientierung und ihrer Geschlechtsidentität diskriminiert. Überall auf der Welt werden die Rechte von queeren Menschen angegriffen. Die rechtsextremen Parteien verbreiten Hass und Hetze, angeführt von Donald Trump. In der Schweiz macht auch die SVP munter mit. Und leider bleibt der Aufschrei still. Also werden wir laut, denn der Kulturkampf von rechts tötet. Queer existence is resistance!",2025-05-17 07:07:40+00:00,1,542,3,-1.0
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3633206321894141996_2944886569,"Der Bundesrat präsentiert im Rahmen der EU-Verträge eine Schutzklausel. Diese sieht er unter anderem als Antwort auf die SVP-Initiative. Damit übernimmt er nicht nur deren Logik, sondern stellt auch die Personenfreizügigkeit grundsätzlich infrage. Statt soziale Probleme mit sozialen Lösungen anzugehen, wird Migration zum Sündenbock gemacht.  Wir fordern: keine Abschwächung der Personenfreizügigkeit, keine Symbolpolitik gegen Migrant*innen – sondern echte soziale Gerechtigkeit für alle, die hier leben.",2025-05-15 17:59:27+00:00,8,431,7,-0.61
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3631403840544305570_2944886569,"🟪 Feminismus: Eine notwendige Dimension bei jeder politischen Arbeit! 🟪 Komm am Samstag, 17. Mai an unser feministisches Podium an die HES-SO in Siders.",2025-05-13 06:18:15+00:00,8,245,0,0.0
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3628599202883834709_2944886569,"Das Leid in Gaza ist unerträglich. Der Genozid an der palästinensischen Bevölkerung muss endlich gestoppt werden. Die Schweiz muss endlich ihre Verantwortung wahrnehmen und die Genfer Konvention und das humanitäre Völkerrecht verteidigen, sowie gezielte Sanktionen ergreifen. Die Welt darf nicht weiter zuschauen, es braucht einen sofortigen Waffenstillstand und das Ende der Blockade, danach müssen die Verantwortlichen vor dem internationalen Strafgerichthof zur Rechenschaft gezogen werden.",2025-05-09 09:25:58+00:00,8,1457,33,-1.0
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3627842751803286658_2944886569,"Heute vor 80 Jahren kapitulierte die deutsche Wehrmacht und der Krieg in Europa war beendet. Der Nationalsozialismus hat die Welt mit unvorstellbarem Horror überzogen. Wir müssen uns heute mehr den je erinnern, was passiert, wenn wir wegschauen und Hass und Hetze akzeptieren. Antifaschismus ist und bleibt Pflicht!",2025-05-08 08:23:00+00:00,8,1171,33,-1.0
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3627337723056680950_2944886569,"PLATTFORMEN REGULIEREN, FASCHISMUS EINDÄMMEN! Meta hat unseren Post über die Rechte von Menschen mit Behinderungen zensieren lassen und behauptet dabei, es handle sich um sensible Inhalte.  WTF? Meta schafft Faktenchecks ab, betreibt Shadowbanning bei politisch progressiven Accounts und zensiert den Kampf für die Rechte marginalisierter Gruppen. Zuckerberg und Co. biedern sich mit dieser Strategie direkt bei Trump und seiner faschistoiden Regierung an. Es wird Zeit, dass die Plattformen endlich reguliert werden, damit wir die Meinungsfreiheit und den Schutz von Minderheiten und marginalisierten Gruppen voranbringen können. Die Sozialen Medien spielen der Faschisierung unserer Gesellschaft direkt in die Karten, wir müssen diese gefährliche Entwicklung endlich aufhalten!  Folgt, liked und teilt vermehrt die Inhalte von linken Accounts, um den Algorithmen die Stirn zu bieten.",2025-05-07 15:43:03+00:00,1,746,11,-1.0
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3627259390243397289_2944886569,"SWISS OVERSHOOT DAY 🔥 Ab heute lebt die Schweiz auf Pump. Unsere Ressourcen fürs ganze Jahr sind schon aufgebraucht. Wenn alle Länder so leben würde, bräuchte es 2.9 Erden – Der Preis dafür bezahlen die Menschen im sog. globalen Süden. Wir brauchen endlich Klimagerechtigkeit! Die Schweiz und die anderen Länder im sog. globalen Norden müssen ihre Emissionen schnellstmöglich auf netto null senken! Dafür müssen wir die Klimakrise an der Wurzel bekämpfen: Ein System, das auf der Idee von unbegrenztem Wachstum auf einem Planet mit begrenzten Ressourcen fundiert, ist zum Scheitern verurteilt. Die Profitgier von einigen wenigen Superreichen gefährdet unsere Zukunft. Wir müssen jetzt handeln und endlich sozial gerechte Klimapolitik betreiben. Die Reichsten müssen für die von ihnen verursachten Schäden bezahlen und die Gesamtwirtschaft muss umgebaut werden. #swissovershootday #climate #climatechange",2025-05-07 13:03:58+00:00,1,557,2,-1.0
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3625988716922076502_2944886569,"Wir wurden darauf aufmerksam gemacht, dass dieser Post aufgrund des niedrigen Kontrasts schlecht lesbar ist, vor allem für Menschen mit Sehbehinderungen. Danke für den Hinweis @wiit.sicht , dafür möchten wir uns entschuldigen! Damit alle den Text lesen oder automatisch vorlesen lassen können, hier in der Caption, sowie im Alt text der Inhalt des Posts: Politische Rechte für Menschen mit Behinderungen: Erfolg im Nationalrat! Durchbruch im Nationalrat Nationalrat hat beschlossen: Der pauschale Stimmrechtsausschluss für Menschen mit Behinderungen soll endlich gestrichen werden. Rund 16'000 Menschen in der Schweiz, die bisher wegen einer Beistandschaft entrechtet wurden, sollen ihre politischen Rechte zurückerhalten. Heutige Situation Heute werden Menschen, die unter umfassender Beistandschaft stehen, automatisch vom Stimm- und Wahlrecht ausgeschlossen. Dieser Ausschluss ist extrem diskriminierend. Er verletzt die UNO-Behindertenrechtskonvention und macht Menschen mit Behinderungen zu Bürger*innen zweiter Klasse. Erst der Anfang  Die Aufhebung dieses Ausschlusses ist erst der Anfang. Politische Teilhabe bedeutet, dass alle Menschen ihre Rechte auch tatsächlich wahrnehmen können. Abstimmungen müssen barrierefrei sein, Informationen müssen verständlich und zugänglich aufbereitet werden.  Menschen mit Behinderungen müssen ausserdem auch Ämter übernehmen und politische Mandate ausüben können. Dafür müssen die nötigen Hilfsmittel zur Verfügung stehen. Nur wenn alle ohne Hürden mitbestimmen können, ist unsere Demokratie vollständig und inklusiv. Politische Rechte für Alle!  Die Schweiz muss endlich garantieren, dass Menschen mit Behinderungen überall mitbestimmen: In Parlamenten, in Gemeinden, in politischen Bewegungen. Sie gehören nicht an den Rand, sondern ins Zentrum unserer Demokratie. Volle Rechte. Volle Teilhabe.",2025-05-09 18:41:32+00:00,8,1296,10,-1.0
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3624454258795209921_2944886569,"Rassismus in der Schweiz nimmt zu Das zeigt auch der Rassismusbericht 2024 des Beratungsnetzes für Rassismusopfer in der Schweiz.  2024 hat das Beratungsnetzt insgesamt 1'211 Fälle rassistischer Diskriminierung erfasst und analysiert - das ist knapp 40% mehr als 2023! Besonders häufig wurden dabei Vorfälle aus dem Bildungswesen genannt. Ausserdem zeigt der Bericht, dass Meldungen zu antimuslimischem Rassismus auffällig stark zugenommen haben. Für uns ist klar: Rassistische Meldungen sind keine Einzelfälle, sie sind Ausdruck eines rassistischen Systems, das sich in allen Institutionen und Lebensbereichen widerspiegelt. Werde deshalb aktiv und setzte dich gegen Rassismus ein!",2025-05-03 16:10:41+00:00,8,564,26,0.43
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3623728337437931293_2944886569,"Die Vermögensungleichheit steigt. Immer weniger Menschen besitzen immer mehr Geld und Macht. Wenn wir den aufsteigenden Faschismus und die Klimakrise effektiv bekämpfen wollen, führt kein Weg daran vorbei die Vermögen radikal zu rückverteilen! Deshalb fordert die JUSO Schweiz am 1. Mai: - Eine 25-Stunden-Woche - Ein Mindestlohn von 5000 Franken - Die Besteuerung von Kapitaleinkommen - Ein Vermögensdeckel bei 200 Mio. Franken",2025-05-02 16:09:02+00:00,2,566,47,-0.38
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3623076589047458870_2944886569,"Heute waren wir für einen kämpferischen 1. Mai auf der Strasse! Für die Rechte der Arbeiter*innen und insbesondere gegen die krasse Vermögensungleichheit. Wir fordern: Eine 25-Stunden-Woche, einen Mindestlohn von 5000 Franken, die Besteuerung von Kapitaleinkommen und einen Vermögensdeckel von 200 Millionen. Es braucht jetzt radikale Rückverteilung!",2025-05-01 18:33:30+00:00,8,941,9,-0.65
