source_platform,source_platform_url,data.id,data.caption.text,data.media_type,data.like_count,data.comment_count
instagram.com,https://www.instagram.com/jungegruene_ch/,3730201441462981223_3118711010,"Heute morgen hat das Parlament definitiv entschieden: Sie wollen uns den Zivildienst wegnehmen. 😡 
Für uns ist klar: Bevor der Zivildienst auch nur irgendwie angefasst wird, muss die Armee zuerst vor der eigenen Haustüre kehren. 🧹 
•
Unterstützt du uns Referendum? ✍🏼
•
#gsoa #zivildienst",2,270,1
instagram.com,https://www.instagram.com/jungegruene_ch/,3728823708220034992_4671101964,"JETZT REFERENDUM UNTERSTÜTZEN 🚨

Heute hat auch der Ständerat das neue Zivildienstgesetz verabschiedet und was darin steht ist eine Katastrophe: Der Wechsel aus der Armee in den Zivildienst soll so schwer wie möglich gemacht werden. Für die Betroffen bedeutet das unverhältnismässig viel mehr Diensttage, deutliche Einschränkungen und im Extremfall überhaupt keine Möglichkeit mehr, den Militärdienst zu verweigern.

Wir müssen diesen Frontalangriff stoppen und den Zivildienst retten! ✊🏼

🔗 Trag dich via Link in der Bio ein und unterstütz das Referendum!",1,710,12
instagram.com,https://www.instagram.com/jungegruene_ch/,3727337008764145201_4671101964,Rennt zum Briefkasten 📮🏃🏼,8,108,1
instagram.com,https://www.instagram.com/jungegruene_ch/,3726605317027560131_4671101964,"Deshalb ja zur E-ID 🤝🏼

Und vergesst nicht, bis am Dienstag brieflich abzustimmen 📮",2,232,23
instagram.com,https://www.instagram.com/jungegruene_ch/,3724466188751885635_4671101964,"Alle zur Demo gegen die Verdoppelung der Studiengebühren! ✊🏽📚

📍 Bundesplatz, Bern
🗓️ Mittwoch, 1. Oktober
⏰ 17:00",8,238,1
instagram.com,https://www.instagram.com/jungegruene_ch/,3722918263596965591_4671101964,"Wir kämpfen weiter für den Ausstieg
aus belastenden Tierversuchen. Hilfst du uns? ✊🏽",2,104,4
instagram.com,https://www.instagram.com/jungegruene_ch/,3722774301510906926_4671101964,Der Ständerat entscheidet morgen ob das Kampfflugzeug F-35 nochmals vor das Volk kann. Für uns ist klar: Der F-35 darf der Demokratie nicht entkommen!,8,134,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3722148519583309068_4671101964,@delphineklopfenstein @derlinkedino 🤝🏼💚,2,92,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3720013321371243189_4671101964,"Unsere nächste Mitgliederversammlung:
📍 St. Gallen
🗓️ 11. Oktober
⏰13:30

Wir planen die Kampagne für das Referendum gegen den Angriff auf den Zivildienst und noch vieles mehr ✊🏽💚

Wie immer sind MV und Abendessen gratis. Wenn das Zugticket eine Hürde darstellt, können wir es zurückerstatten. Melde dich dafür und bei anderen Fragen gerne unter sekretariat@jungegruene.ch

🔗 Link zur Anmeldung in der Bio",8,130,1
instagram.com,https://www.instagram.com/jungegruene_ch/,3719166633353309409_4671101964,"⚠️ Im Post ist ein Fehler: Statt Solothurn müsste es Olten heissen! ⚠️

Am Samstag fordern wir die GRÜNEN Parlamentarier:innen und Lisa zu einem Sammelbattle heraus 🔥

Wir wollen mehr Unterschriften als sie für die Solarinitiative sammeln. Helft ihr uns dabei? ✊

Die Treffpunkte findet ihr auf der zweiten Slide. Vorkenntnisse braucht ihr keine, wir erklären es euch vor Ort.",8,137,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3718700235724246799_4671101964,"Bestellt gratis junggrüne Sticker und verschönert eure Laptops, Trinkflaschen und Co!

🔗 Link in der Bio",1,200,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3718628137207263650_4671101964,"Die industrielle Tierhaltung heizt die Klimakrise enorm an, auch deshalb müssen wir früher oder später daraus aussteigen ✊🏼🐷",2,72,7
instagram.com,https://www.instagram.com/jungegruene_ch/,3717975384739368776_4671101964,"Die bürgerlichen Parteien weigern sich weiterhin, die Gesundheit der Menschen und der Umwelt vor PFAS zu schützen! Wir fordern das Verbot aller Nutzungen von PFAS und dass die verantwortlichen Unternehmen für das Dekontaminieren der verschmutzten Böden und Gewässer verpflichtet werden! 🌱✊",8,116,1
instagram.com,https://www.instagram.com/jungegruene_ch/,3712928861953117413_4671101964,This.,2,125,6
instagram.com,https://www.instagram.com/jungegruene_ch/,3712016982314067948_18558857142,"Der Bund will die Studiengebühren in der ganzen Schweiz verdoppeln. Wir wehren uns dagegen, denn Bildung darf kein Luxus sein.

Komm mit uns auf die Strasse!

1. Oktober, 17:00
Bundesplatz Bern

***

La Confédération veut doubler les taxes d'études dans toute la Suisse. Nous nous y opposons, car la formation ne doit pas être un luxe.

Viens avec nous dans la rue !

1er octobre, 17:00
Place fédérale Berne

#bildungspolitik #tuitionfees #schliifts #rally #protest #chancengleichheit",2,458,20
instagram.com,https://www.instagram.com/jungegruene_ch/,3710790504741498749_4671101964,"Viel diskutiert, Parolen gefasst, Referenden beschlossen, sehr feinen Salat gegessen (merci @jeunesvertexsvaud !), Sven, Noemi, Catja und Lucian aus der Geschäftsleitung bzw. dem Sekretariat verabschiedet und @derlinkedino neu in die GL gewählt ✨

Merci allen die dabei waren oder mitgeholfen haben 💚

📷 @fotografierendes.mus & @_michael_huber (kei Ahnig meh wer weli gmacht het haha)",8,242,4
instagram.com,https://www.instagram.com/jungegruene_ch/,3709943303258440535_4671101964,"Ein freiwilliger sozialer Dienst bietet allen Menschen die Möglichkeit, mit einer sinnvollen Tätigkeit den eigenen Horizont zu erweitern. Er soll zudem das kapitalistische System kritisieren, in dem Arbeit nur Wert hat, wenn sie zum Wirtschaftswachstum beiträgt.

Wichtig aber auch: Zivis helfen heute in Bereichen aus, wo wegen prekären Arbeitsbedingungen die Fachkräfte fehlen. Das ist keine Lösung und zeigt auf, dass die Arbeitsbedingungen in der Pflege, Betreuung und Reinigung dringend und deutlich verbessert werden müssen. Ein Freiwilligendienst darf nicht zu Lohndumping führen.

Das ganze Positionspapier zum freiwilligen sozialen Dienst ist auf unserer Webseite!",8,359,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3709292678274533815_4671101964,"Heute in einem Monat sind Abstimmungen 🗳️

Wir empfehlen:
📱 Ja zur E-ID
🏠 Nein zur Abschaffung vom Eigenmietwert

Habt ihr Fragen zu einer der beiden Vorlagen? Schreib sie in die Kommentare, dann machen wir noch einen ausführlichen Post zu den zwei Gesetzen 🤝🏼",1,105,3
instagram.com,https://www.instagram.com/jungegruene_ch/,3708488318615572048_4671101964,"Hilf uns, das Referendum gegen diese hochproblematische Zivildienst-Reform zu ergreifen und trag dich als Unterstützer:in ein!

➡️ Link in der Bio",8,445,8
instagram.com,https://www.instagram.com/jungegruene_ch/,3705720548601691465_4671101964,"Heute bei der DV der @gruenech 🔥

Unsere Resolution zum Gen0zid in G4za wurde mit ein paar Änderungen angenommen. Danke für die Diskussion, danke allen, die an der Resolution mitgearbeitet haben und danke allen, die seit Monaten und Jahren auf der Strasse Druck machen, damit sich endlich etwas bewegt. Wir versuchen das von der Strasse in die Institutionen zu tragen, was oft ein krasser Spagat ist, aber wir geben unser Bestes 🤝🏼",8,303,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3705445305605718091_4671101964,"Wir setzen uns heute bei der DV der @gruenech für eine klare Haltung und mutigere Positionen gegen den Gen0zid in G4za ein. Die wichtigsten Punkte aus unserer Resolution sind in den Slides!

#dvgrüne",8,174,4
instagram.com,https://www.instagram.com/jungegruene_ch/,3704166732497326743_4671101964,8 Wochen Ferien für Lernende! ✊🏼,8,232,3
instagram.com,https://www.instagram.com/jungegruene_ch/,3704096833521051991_4671101964,Gesprochen wie eine Löwin @lea_a_2004 für 8 Wochen Ferien in der Lehre 🔥,2,1150,191
instagram.com,https://www.instagram.com/jungegruene_ch/,3699159640067103487_4671101964,@psychischegesundheit_fueralle 🙌🏼,8,80,1
instagram.com,https://www.instagram.com/jungegruene_ch/,3698370177221062151_4671101964,"Wir bekommen von einer Fachperson einen Input zum Thema Tierversuche. Danach gibt es eine offene Diskussionsrunde 🐁

⏰ 13:00
🗓️ 13. September
📍 Zürich (Sekretariat GRÜNE/Junge Grüne Zürich, Ackerstrasse 44)

➡️ Anmeldung via Link in der Bio",2,83,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3696904557455485082_4671101964,Unterstützt unser Referendum via Link in der Bio! 🤝🏼,8,319,10
instagram.com,https://www.instagram.com/jungegruene_ch/,3693272157315533819_65540559015,"Auch 80 Jahre danach sollte sich die Schweiz an „Nie wieder!“ erinnern. Wir müssen den Druck auf den Bundesrat erhöhen, damit er endlich dem Atomwaffenverbotsvertrag beitritt. Hilf uns jetzt, die Atomwaffenverbotsinitiative fertig zu sammeln!",8,276,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3693085407809544154_4671101964,"Unterschreib die Atomwaffenverbots-Initiative der @gsoaschweiz ✊🏼🕊️

➡️ Link in der Bio",8,90,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3689471214464161139_4671101964,🤠,8,541,6
instagram.com,https://www.instagram.com/jungegruene_ch/,3688995853622281900_4671101964,"Historisches Gutachten für Klimagerechtigkeit vom Internationalen Gerichtshof!

#ClimateICJAO #ClimateJusticeAtTheICJ",8,104,1
instagram.com,https://www.instagram.com/jungegruene_ch/,3688259571726594498_4671101964,🕯️✊🏽,8,197,5
instagram.com,https://www.instagram.com/jungegruene_ch/,3687523341434535799_4671101964,"Aber nei, interessiert natürlich niemert 🤷🏽‍♀️",1,4044,40
instagram.com,https://www.instagram.com/jungegruene_ch/,3681711017079587618_3118711010,"𝐻𝑒𝓊𝓉𝑒 𝓋𝑜𝓇 𝑒𝒾𝓃𝑒𝓂 𝑀𝑜𝓃𝒶𝓉... 𝓌𝒶𝓇𝑒𝓃 𝓌𝒾𝓇 𝓂𝒾𝓉 𝟤𝟢’𝟢𝟢𝟢 𝑀𝑒𝓃𝓈𝒸𝒽𝑒𝓃 𝒶𝓊𝒻 𝒹𝑒𝓇 𝒮𝓉𝓇𝒶𝓈𝓈𝑒. 𝐹ü𝓇 𝒢𝒶𝓏𝒶. 🇵🇸

Das war ein enorm starkes Zeichen. Ein Zeichen in Richtung der offiziellen Schweiz und dem Verantwortlichen Ignazio Cassis. Seither hat sich die Situation in Gaza weiter verschlechtert. In den letzten Stunden haben UN-Organisation schwere Kritik am Vorgehen Israels in Gaza geäussert. Die Vertreibung und das systematische Aushungern der Bevölkerung in Gaza durch die israelische Armee müssen sofort ein Ende nehmen und die Schweiz als Zentrum des Völkerrechts muss sich endlich für Frieden und Gerechtigkeit starkmachen.

Wir fordern den Bundesrat weiterhin:
1. Sich aktiv für einen sofortigen, dauerhaften und von der internationalen
Gemeinschaft überwachten Waffenstillstand und für die sofortige
Aufhebung der Blockade des Gazastreifens einzusetzen.
2. Die dokumentierten Kriegsverbrechen Israels klar zu verurteilen
und alle Initiativen zu unterstützen, um Zwangsumsiedlungen oder illegale
Vertreibungen der Bevölkerung in Gaza und im Westjordanland zu
verhindern.
3. Unverzüglich die Finanzierung der humanitären Nothilfe für Gaza über
die UNRWA wieder aufzunehmen und mindestens die jährlichen Mittel
freizugeben, die bis 2023 finanziert wurden.
4. Die militärische Zusammenarbeit mit Israel sowie alle sicherheits-
relevanten Exporte sofort einzustellen.
5. Ein Verbot für Schweizer Unternehmen zu erlassen, sich an der Besatzung
in den palästinensischen Gebieten zu beteiligen. Dies insbesondere in
Bezug auf Waffen, Dual-Use-Technologien und Überwachungssysteme.
6. Das Recht des palästinensischen Volkes auf kollektive Selbstbestimmung
uneingeschränkt anzuerkennen und sich entschlossen für dessen
Umsetzung zu engagieren.
#freepalestine #freegaza",2,130,8
instagram.com,https://www.instagram.com/jungegruene_ch/,3676647542091401692_4671101964,"Tierversuche an Mäusen müssen endlich so weit es geht vermieden & ersetzt werden! ✊🏼🐁

Werde Mitglied via Link in der Bio & komm in unsere Arbeitsgruppe Tierrechte, um dich dafür einzusetzen 💚",2,116,6
instagram.com,https://www.instagram.com/jungegruene_ch/,3674434923100080040_4671101964,Klimaschutz rettet literally Menschenleben,8,92,3
instagram.com,https://www.instagram.com/jungegruene_ch/,3673688582925076039_4671101964,Danke @haz_queer @transgendernetwork_ch @spqueer_zuerich und @checkpoint_zh für eure mega wichtige Arbeit gerade ✊🏽🏳️‍⚧️,8,188,6
instagram.com,https://www.instagram.com/jungegruene_ch/,3672121381906612440_4671101964,✊🏽🏳️‍⚧️,1,167,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3667187149706895818_4671101964,🔥,1,390,12
instagram.com,https://www.instagram.com/jungegruene_ch/,3666489596661390379_4671101964,"Achtet auf euch und eure Mitmenschen & versucht euch vor der Hitze zu schützen!

Und vergessen wir nicht, dass solche Hitzewellen eine Folge der Klimakrise sind, politisch als solche in Kauf genommen werden und bei weitem nicht alle Menschen gleich betreffen.",8,286,2
instagram.com,https://www.instagram.com/jungegruene_ch/,3666407711431926935_1593528354,"Es gibt eine Alternative zur Festung Europa. Es gibt eine Alternative zur Abschreckung. 

Mein kritisches Votum zur Übernahme des EU Migrations- und Asylpakts (GEAS) durch die Schweiz (Ausschnitt). 

Die Festung Europa tötet. Seit 1993 sind es 66 519 geflüchtete Menschen, die getötet wurden. Allein im vergangenen Jahr waren es 9620. 

Das Grundproblem ist simpel: Es gibt keine sicheren legalen Fluchtwege nach Europa. Stattdessen wird mit Frontex, mit gnädiger Unterstützung der Schweiz, die Überwachung der Aussengrenzen militärisch präzise vorangetrieben.

Es gibt aber eine Alternative zur Abschreckung. Der Umgang mit den Ukrainern und Ukrainerinnen, die vor Putins Angriffskrieg flüchteten, ist das positive Gegenmodell. Sie konnten ohne Visum einreisen, sie brauchten keine Schlepper, sie konnten ihren Schutzstaat auswählen und wurden nicht durchs Dublin-System einsortiert. Wir alle, in der Schweiz und in der EU, konnten uns darauf konzentrieren, nicht Schutzbedürftige abzuwehren, sondern Schutzbedürftigen den nötigen Schutz zu geben.

#nogeas",2,120,11
instagram.com,https://www.instagram.com/jungegruene_ch/,3664903917737133578_4671101964,Heute volle Solidarität mit der @budapestpride und dem @csd_zureich ✊🏽🏳️‍🌈🏳️‍⚧️,8,200,4
instagram.com,https://www.instagram.com/jungegruene_ch/,3664206599740275588_4671101964,"KI dient gerade vor allem dem aufsteigenden Faschismus und den Überreichen.

Wir müssen diese gefährlichen Entwicklungen stoppen. KI darf weder für Deepfakes und Manipulation, noch für Überwachung eingesetzt werden. Sie muss reguliert werden, in öffentlicher Hand sein und demokratischer Kontrolle unterliegen.",8,543,19
instagram.com,https://www.instagram.com/jungegruene_ch/,3660008645252610712_2013367269,"Was für ein starkes Zeichen ✊🇵🇸! 
Über 20’000 Personen haben sich heute in Bern versammelt, um ihre Trauer und ihre Wut angesichts der grauenvollen Situation in Gaza zum Ausdruck zu bringen. 

Gemeinsam haben wir den Bundesrat zum raschen und entschlossenen Handeln aufgefordert, um das humanitäre Völkerrecht zu schützen.",8,728,21
instagram.com,https://www.instagram.com/jungegruene_ch/,3657794937378516352_4671101964,"Heute hat der Nationalrat beschlossen, sechs Massnahmen vom Bundesrat zu unterstützen. Sie alle zielen darauf ab, den Zivildienst unattraktiver zu machen und den Wechsel aus der Armee in den Zivildienst zu erschweren. Nicht mit uns!

Denn Zivis leisten mega wichtige Arbeit für die ganze Gesellschaft und der Armeebestand ist sowieso schon zu hoch.

Via Link in der Bio kannst du dich eintragen, um uns bei einem allfälligen Referendum zu unterstützen ✍🏼",1,574,10
instagram.com,https://www.instagram.com/jungegruene_ch/,3657651667402771763_4671101964,"Grosse Demo Solidarität mit Gaza am Samstag um 16:00 auf der Schützenmatte ✊🏽🍉

Wir haben die Demo gemeinsam mit vielen anderen Organisationen organisiert. Sie ist bewilligt und friedlich. Teilt den Aufruf und kommt am Samstag zur Demo nach Bern!",8,119,3
instagram.com,https://www.instagram.com/jungegruene_ch/,3657094088186234158_4671101964,"Du hast ein Flair für Zahlen? Du hörst nicht auf,  den Maileingang zu aktualisieren? Du isst Excel-Tabellen zum Frühstück? Und das Wichtigste: Du identifizierst dich mit den Werten der Jungen Grünen? Dann haben wir eine Stelle für dich!

Wir suchen ab Mitte August 2025 eine*n Sekretär*in Administration. 📊📨

Als Sekretär:in Administration arbeitest du in einem super motivierten und jungen Team, erhältst Einblicke in die nationale Politik und kannst deine Ideen verwirklichen. 💻💚

Das Stelleninserat findest du in der Bio. Bewerbungsfrist ist der 20. Juli.",1,125,0
instagram.com,https://www.instagram.com/jungegruene_ch/,3656857371879796871_4671101964,Wtf?!,8,280,3
instagram.com,https://www.instagram.com/jungegruene_ch/,3656373411382940766_4671101964,"Morgen wird im Ständerat über die Initiative für eine Zukunft diskutiert!

@juso_schweiz @initiative_fuer_eine_zukunft",8,174,1
instagram.com,https://www.instagram.com/jungegruene_ch/,3656316440764161478_4671101964,"Viele Lernende leiden unter Stress und brechen deshalb die Lehre ab. Mittelschüler*innen haben 13 Wochen Ferien im Jahr, Lernende nur 5 Wochen. Wir unterstützen deshalb den Appell von Lernenden aus über 15 Berufen und fordern mindestens 8 Wochen Ferien für alle Lernenden in der Schweiz!✊🏼📢",1,406,6
instagram.com,https://www.instagram.com/jungegruene_ch/,3655016276267078397_4671101964,"💜💜💜

#feminism #feministischerstreik #femstreik",2,541,5
instagram.com,https://www.instagram.com/jungegruene_ch/,3653934090251939636_4671101964,✊🏼💜,2,107,3
instagram.com,https://www.instagram.com/jungegruene_ch/,3652713971832231891_4671101964,"Nationale Grossdemo: Solidarität mit Gaza – der Schweizer Bundesrat muss endlich handeln, 21.6., 16:00 Uhr Bern Schützenmatte

Immer mehr Organisationen, darunter auch Amnesty International, kommen zum Schluss, dass Israel einen Völkermord an den Palästinenser*innen in Gaza begeht. Die Absicht einer ethnischen Säuberung wurde von der israelischen Regierung klar zum Ausdruck gebracht, was Teil einer fortgesetzten Politik der Grundrechtsverletzung des palästinensischen Volkes ist.
 
Die Kriegsverbrechen der Hamas und anderer bewaffneter palästinensischer Gruppen vom 7. Oktober 2023 rechtfertigen in keiner Weise die von Israel begangenen völkermörderischen Handlungen und Kriegsverbrechen.

Die israelische Armee hat in anderthalb Jahren mehr als 54.000 Menschen getötet, darunter mindestens 15.000 Kinder. Die indirekten Todesfälle und die Opfer, die immer noch unter den Trümmern liegen, sind in dieser Bilanz nicht berücksichtigt. Hinzu kommt der vorsätzliche Einsatz von Hunger als Kriegswaffe gegen mehr als zwei Millionen Menschen im Gazastreifen und die langjährige Besatzungs- und Apartheidspolitik Israels in den besetzten Gebieten, die eindeutig gegen das Völkerrecht verstossen. 
 
Als Depositarstaat der Genfer Konventionen und als Sitz des Uno-Menschenrechtsrates hat die Schweiz eine besondere Verantwortung. Die Untätigkeit, insbesondere des EDA, ist inakzeptabel und muss sofort enden. 

Eine breite Allianz von Kollektiven, Organisationen und Parteien ruft den Bundesrat dazu auf, entschlossen zu handeln. Schliesse dich uns an, komme an die Demo und teile diesen Post in deinem Umfeld!
 
Diese Kundgebung ist bewilligt und friedlich, offen und zugänglich für alle, die dem Bundesrat klare Forderungen übermitteln möchten. Hasspropaganda, Rassismus, Islamfeindlichkeit oder Antisemitismus werden nicht toleriert.",1,147,12
instagram.com,https://www.instagram.com/jungegruene_ch/,3652537345631429892_49359810892,"🚨 Heute hat der Ständerat der Lockerung des Kriegsmaterialgesetzes zugestimmt. Die Gesetzesänderung würde es ermöglichen, die gesetzlichen Kriterien zu umgehen und somit Waffen in Länder zu exportieren, die in bewaffnete Konflikte verwickelt sind oder die Menschenrechte verletzen. Das kommt einer Aushöhlung der Errungenschaften der Korrekturinitiative gleich. Wenn der Nationalrat diese Entscheidung nicht korrigiert, werden wir das Referendum ergreifen! Unterstützt du uns?
Alle Infos findest du in unserer bio!",8,438,3
instagram.com,https://www.instagram.com/jungegruene_ch/,3651089322788773158_4671101964,"Das Segelschiff “Freedom Flotilla” hat mit humanitärer Hilfe an Bord versucht, im Gazastreifen anzulegen. 

Ihre Botschaft ist klar: Schluss mit der illegalen Blockade! 

Diese Nacht hat @gazafreedomflotilla gemeldet, dass israelische Streitkräfte das Schiff betreten haben. Danach konnte kein Kontakt mit der Crew mehr hergestellt werden. 

Die internationale Gemeinschaft muss jetzt die Sicherheit und Unversehrtheit der Crew garantieren. Die Aktivist*innen riskieren ihr Leben für Gerechtigkeit in Gaza. 

Die Lage im Gazastreifen ist desaströs. Israel setzt Hunger als Kriegswaffe ein und begeht einen Genozid an den Palästinänser:innen.

Es braucht einen sofortigen Waffenstillstand und die sofortige Aufhebung der Blockade des Gazastreifens. 

✊ Break the Siege. 

#FreedomFlotilla #Gaza #StopTheGenocide #FreePalestine",1,346,6
instagram.com,https://www.instagram.com/jungegruene_ch/,3648472055930374040_4671101964,"Die bürgerlichen Parteien greifen wieder einmal den Zivildienst an. Diesmal wollen sie die Wahlmöglichkeit, einen Zivildienst anstelle des Militärdienstes zu leisten, abschaffen. Es handelt sich um eine gravierende Änderung, bei der der Zivildienst mit dem Zivilschutz zusammengelegt und somit seines sozialen Zwecks beraubt werden soll. 

Die Jungen Grünen fordern die Abschaffung der Dienstpflicht und die freie Möglichkeit für alle, im Bereich ihrer Wahl zu dienen 💪",8,329,3
instagram.com,https://www.instagram.com/jungegruene_ch/,3646785682233956478_4671101964,"Noemi und Sven verlassen die GL, vielen vielen Dank euch beiden jetzt schon! 💚

Deshalb suchen wir eine neue Person aus der Romandie oder aus dem Tessin und eine Person aus der Deutschschweiz. Wegen unserer Quote müssen beide Plätze von FINTA Personen besetzt werden.

Die GL ist bei allem direkt dabei, was im Alltag in der Partei läuft, organisiert Aktionen, Kampagnen und Veranstaltungen. Die ganze Ausschreibung für den deutschsprachigen Sitz und alle Infos zum Kandidieren sind in der Bio verlinkt.

Wir wählen die zwei neuen Menschen an unserer Mitgliederversammlung am 9. August in Yverdon-les-Bains. Save the date!",1,116,1
instagram.com,https://www.instagram.com/jungegruene_ch/,3644041231487167943_4671101964,Die Glückskette sammelt Spenden für die Betroffenen ❤️‍🩹,8,454,9
instagram.com,https://www.instagram.com/jungegruene_ch/,3642565691504670462_4671101964,"Komm am 31. Mai an den antikapitalistischen Christopher Street Day (CSD) Bern und leiste Widerstand!

🗓 31.05.25
🕑 Besammlung 14.00 Uhr, junggrüner Treffpunkt beim Meret-Oppenheim-Brunnen
📍 Waisenhausplatz Bern

Wir demonstrieren in Bern für die Anliegen von queeren Menschen. Weil wir genug haben von einem System, das nur wenige schützt und viele vergisst. Weil queere Kämpfe Teil antikapitalistischer, intersektionaler und solidarischer Bewegungen sind.

Wir gehen auf die Strasse für die Gruppen, die in unserem System oft überhört werden – darunter trans, inter und nicht-binäre Personen, Menschen mit Behinderungen, Menschen mit Fluchterfahrung, Sans-Papiers, Sexarbeiter*innen und viele mehr.

anti-capitalist.
queer.
riot.",1,49,4
instagram.com,https://www.instagram.com/jungegruene_ch/,3641132829261920222_4671101964,,2,210,7
instagram.com,https://www.instagram.com/jungegruene_ch/,3641026219197728328_4671101964,Informationen sind Macht,8,202,2
